,Unnamed: 0,deltaG,fraction of absolute ddG below 0.2,fraction of absolute ddG below 0.4,fraction of absolute ddG below 0.6,fraction of absolute ddG below 0.8,fraction of absolute ddG below 1.0,fraction of ddG above -0.2,fraction of ddG above -0.4,fraction of ddG above -0.6,fraction of ddG above -0.8,fraction of ddG above 0,fraction of deltaG zero,higher-level coarse-grained structure,length of coarse-grained structure including exterior,length of higher-level coarse-grained structure,lower quartile ddG incl inf,median deltadeltaG,number of basepairs,structure,N,stacks
89,89,0.4473684189612405,0.3101608187134503,0.3433723196881092,0.3735136452241715,0.4000974658869396,0.4236111111111111,0.33055555555555555,0.3537768031189084,0.3782407407407408,0.401583820662768,0.3051413255360624,0.08799999999999998,[],10,2,0.0,0.3999999761581421,6,((..((.((....))))))...........,166442814079.96802,3
90,90,0.5004184188235504,0.22268712226871226,0.2523942352394235,0.2806601580660158,0.30481171548117153,0.3282659228265923,0.24642026964202696,0.2676429567642957,0.28900511390051137,0.3097861459786146,0.2259646675964668,0.04400000000000004,[],11,2,0.4000000953674317,0.6999998092651367,8,((.((((((.....)))...)))..))...,161172389253.568,3
91,91,0.2826446389610117,0.38046372819100094,0.4030532598714417,0.4291551882460973,0.4480945821854913,0.4715335169880625,0.3843893480257117,0.4030532598714417,0.4291551882460973,0.4480945821854913,0.36230486685032137,0.03200000000000003,[],7,2,0.0,0.0,7,(((((((......))))).....)).....,1009337992540.064,2
92,92,0.3654494201869107,0.27166042446941324,0.2941947565543071,0.3088639200998752,0.3214107365792759,0.33205368289637954,0.2820224719101124,0.2973470661672909,0.31008114856429464,0.32144194756554306,0.2630774032459426,0.28800000000000003,[],10,2,0.09999990463256836,4.76837158203125e-07,10,((((((((..((...))))).)))))....,123830123379.74399,3
93,93,0.3813807550490401,0.1695258019525802,0.1912831241283124,0.2100185960018596,0.2280334728033473,0.24425848442584844,0.17721989772198976,0.19367735936773595,0.2100418410041841,0.2280334728033473,0.1606927010692701,0.04400000000000004,[],12,2,1.100000023841858,1.4000000953674316,8,((((.((...((...)).)).....)))).,159218712.12,3
94,94,0.6405063245429772,0.30082044069385844,0.3345053914674168,0.35789967182372245,0.3779653070792312,0.3960618846694796,0.3296296296296296,0.3513127051101735,0.3674636661978434,0.38370839193623996,0.3034224097515237,0.05200000000000005,[],9,2,4.76837158203125e-07,0.2999999895691872,7,..((.(((((.........)))))..))..,4992955454803.596,2
95,95,0.4824833770813276,0.2459719142645972,0.2766444937176645,0.3012564671101257,0.3230105937423011,0.34235033259423503,0.2675289480167529,0.28775560482877555,0.3063808819906381,0.3250307957625031,0.2441734417344173,0.09799999999999998,[],11,2,0.2999999523162842,0.5,8,(((.(((((.......))...))).)))..,383933843103.536,3
96,96,0.5450819691520978,0.2211520947176685,0.25673952641165754,0.2827413479052823,0.3075591985428051,0.3270947176684881,0.24883879781420765,0.27226775956284155,0.2902550091074681,0.31095173041894353,0.22388433515482692,0.024000000000000018,[],12,2,0.4000000953674317,0.4999995231628418,9,.((..(((((((....))))..)))..)).,1459663485321.84,3
97,97,0.5217479574910509,0.3340108401084011,0.3692411924119241,0.393676603432701,0.41788617886178864,0.4362240289069557,0.35636856368563685,0.3812330623306233,0.4011065943992773,0.4205736224028907,0.3268292682926829,0.016000000000000014,[][],7,4,0.0,0.09999942779541016,8,(((((...))))).......(((....))),10412997168342.48,2
98,98,0.31497890882602725,0.2150492264416315,0.24503047351148616,0.2743553680262541,0.29887482419127986,0.3256446319737459,0.22538677918424754,0.2492264416315049,0.2760196905766526,0.29943741209563995,0.20159399906235348,0.05200000000000005,[][],12,4,0.5,1.100000023841858,6,((..((...))...))...((......)).,820755495.372,3
99,99,0.3368750193156302,0.16324074074074074,0.18703703703703706,0.20479166666666668,0.2237037037037037,0.24275462962962965,0.17256944444444444,0.19078703703703706,0.20675925925925925,0.2247453703703704,0.15354166666666666,0.040000000000000036,[][],14,4,1.1000001430511477,1.1999993324279783,9,.((..((((...)).))..))(((...))),681327078.72,4
100,100,0.6479338931981936,0.2983700642791552,0.33243801652892563,0.3567033976124885,0.3808080808080808,0.4045224977043159,0.3349403122130395,0.3569100091827365,0.3734618916437098,0.3919880624426079,0.3079430670339761,0.03200000000000003,[],9,2,0.09999966621398926,0.3000001907348633,7,...(((((...((........)).))))).,11408396133473.416,2
101,101,0.47021277126796707,0.2730260047281324,0.30108747044917256,0.32257683215130023,0.342033096926714,0.3588652482269504,0.2894562647754137,0.3089598108747045,0.3262884160756501,0.3438770685579196,0.2656501182033097,0.06000000000000005,[],11,2,0.10000014305114746,0.2999999523162842,8,..((((..((((........)))))).)).,222651052079.34,3
102,102,0.20912776808830594,0.2386297047554654,0.2564345278341221,0.2728194726166329,0.29414018480955606,0.3105702050935317,0.23995943204868156,0.2564345278341221,0.2728194726166329,0.29414018480955606,0.2203741266621591,0.014000000000000012,[][],13,4,0.39999961853027344,0.4000000953674317,9,((.(((((....))).)).))((.....)),5294295518.992,4
103,103,0.344779582542914,0.14367104923949472,0.16308326888373292,0.18156741428203144,0.20136633152874453,0.219979376127868,0.1491879350348028,0.16553235369940705,0.18270172724929107,0.2018303686517144,0.13098736787831916,0.138,[],12,2,1.3000001907348633,1.3000001907348633,9,(((((((((....))..)).....)).))),47735348.97,4
104,104,0.2660377446085652,0.2672955974842767,0.28984393198229674,0.3101793617516888,0.3334730957372467,0.35257395760540416,0.2719543442813883,0.2905427440018635,0.3104122990915444,0.3335429769392034,0.2486373165618449,0.04600000000000004,[][],11,4,0.10000038146972656,0.19999980926513672,9,..(((((((....))))).)).((....)),32970630030.497997,3
105,105,0.5901960774379618,0.2206729605422416,0.24630839990317116,0.2645122246429436,0.28177196804647786,0.2954490438150569,0.2382716049382716,0.255918663761801,0.2699346405228758,0.2840958605664488,0.2158799322198015,0.08199999999999996,[],11,2,0.5,0.3000001907348633,10,.((((((...((((...))))..))).))),563086960800.102,3
106,106,0.3541666603117597,0.19240196078431374,0.2130446623093682,0.2309640522875817,0.2476579520697168,0.2638616557734205,0.1987200435729848,0.2158769063180828,0.23232570806100214,0.2482843137254902,0.1796023965141612,0.18400000000000005,[],14,2,0.8999998569488525,0.5999999046325684,10,..(((((.(((((...)).)))))..))).,3820220705.1359997,4
107,107,0.5068965504138634,0.2506226053639847,0.2804358237547893,0.3025862068965517,0.32480842911877394,0.3447078544061303,0.26989942528735633,0.2900383141762452,0.3078065134099617,0.327705938697318,0.24892241379310345,0.07199999999999995,[],11,2,0.20000028610229487,0.2999999523162842,9,.(((((..((((.....))))))).))...,589670757703.936,3
108,108,0.4653144050351746,0.1914356547216588,0.21812035158891144,0.2418976786116745,0.26393959882803697,0.28571106603560964,0.20793328825783186,0.2280594996619337,0.2473292765382015,0.2668469686725265,0.18424611223799864,0.014000000000000012,[][],13,4,0.7000000476837158,0.7000002861022949,9,.((.((....))))((.(((.....))))),8378027482.136,4
109,109,0.6936170333956785,0.2881501182033097,0.3151004728132388,0.33563829787234045,0.3535460992907801,0.36962174940898346,0.3140070921985816,0.3310874704491726,0.344533096926714,0.3586879432624113,0.29213947990543737,0.248,[],11,2,0.09999990463256836,0.09999990463256836,9,...(((.((((((......)).)))).))),3576875875950.688,3
110,110,0.5102094155760648,0.2132344386271088,0.2425538103548575,0.2673647469458988,0.28792902850494473,0.3070389761489238,0.23327515997673065,0.2534904013961606,0.27286212914485164,0.29112856311809193,0.21108202443280974,0.23600000000000002,[],11,2,0.5,0.5999999046325684,9,((((.(((....((...))..)))))))..,148764109996.204,3
111,111,0.6292343524105309,0.3003351379221449,0.33186388244392884,0.35421500386697596,0.3732663057489044,0.388553750966744,0.3257025006444961,0.34642949213714874,0.36287703016241296,0.3775457592162929,0.3008507347254447,0.138,[],10,2,4.76837158203125e-07,9.5367431640625e-07,9,......(((((((((....)))).)).))),2982093293003.084,3
112,112,0.42057415351057736,0.1963317384370016,0.21831472620946304,0.2358054226475279,0.2524455077086656,0.26658692185007976,0.2069643806485912,0.22296650717703348,0.2380648591174907,0.2532429558745348,0.189792663476874,0.16400000000000006,[][],13,4,0.8000001907348633,0.5,10,(((...)))((.(((.((...)))))))..,4759370841.191999,4
113,113,0.5533333318618436,0.21833333333333327,0.2522916666666667,0.28050925925925924,0.30819444444444444,0.33131944444444444,0.2477777777777778,0.27118055555555554,0.2916898148148148,0.31460648148148146,0.22138888888888889,0.040000000000000036,[],13,2,0.4000000953674317,0.8999998569488525,7,.(((.((..((.........)).)).))).,832618802113.9199,3
114,114,0.5284253593937994,0.1967280163599182,0.2283571915473756,0.25557827766416724,0.2805044308111793,0.30397636900704383,0.2212678936605317,0.2431720063621904,0.2644626221313338,0.2856396273574188,0.1995455578277664,0.02200000000000002,[],10,2,0.6000000033527613,0.8999996185302734,8,(((..(((((......)))....))..))),362375458266.276,3
115,115,0.4106639903076218,0.1820254862508384,0.20250391236306728,0.2183769282360832,0.2333333333333333,0.2458305387882853,0.1915045830538788,0.20630449362843728,0.22027721886876814,0.2340263805052537,0.17744243237200985,0.0060000000000000045,[][],12,4,1.0999999046325684,0.4000000953674317,11,(((...)))((.((.((((...)))))))),5290028167.438,4
116,116,0.5871369388588237,0.2291378515444905,0.25945136007376673,0.2833333333333333,0.3023513139695712,0.3207929921622868,0.2547256800368833,0.27353619179345323,0.2902950668510835,0.3053941908713693,0.2352236053480867,0.03600000000000003,[],12,2,0.3999998569488525,0.4000000953674317,9,((.(((..((((....)))).)))..))..,544790181171.47595,3
117,117,0.5823284699552521,0.20164010164010165,0.23116193116193115,0.2531300531300532,0.2726033726033726,0.2897204897204897,0.2270963270963271,0.2448833448833449,0.2602910602910603,0.2764610764610765,0.20928620928620928,0.038000000000000034,[],12,2,0.6000000238418579,0.6999998092651367,9,(((..((...((((...)))).)).)))..,227401152019.496,3
118,118,0.3738430429032631,0.13082942097026606,0.1488933601609658,0.16811983009166107,0.1869885982562039,0.20549966465459424,0.13986139056561592,0.15410239213056115,0.17046724793203666,0.1879052090319696,0.12423429465682985,0.0060000000000000045,[[][]],13,6,1.5,1.5,9,..(((((.....))((.((...)))).))),817152.49,4
119,119,0.5102725367001267,0.2171441882133706,0.24721639878872584,0.273445143256464,0.2969019333799208,0.3190309806662008,0.2381551362683438,0.2597950151409271,0.28061961332401586,0.3003959934777545,0.2162590263219194,0.04600000000000004,[[][]],10,6,0.5,0.7000000476837158,8,(((.(((....)))((.....)))))....,13006349000.171999,3
120,120,0.3960416884782413,0.20282407407407407,0.2285185185185185,0.250625,0.2705092592592593,0.2880555555555556,0.2154861111111111,0.2341898148148148,0.2528703703703704,0.27131944444444445,0.19446759259259255,0.040000000000000036,[[][]],10,6,0.6000003814697266,0.6999998092651367,9,...(((((((...))))((....)))))..,6390562588.8,3
121,121,0.5181236613724531,0.3249940772328832,0.3600094764273869,0.3862591802890311,0.4122719734660033,0.4337360814972756,0.35069888651978204,0.3738213693437574,0.39407723288320295,0.415517649846008,0.3244018005212035,0.06200000000000005,[],8,2,0.0,0.19999980926513672,7,.....(((((((...)))..))))......,9398012903598.479,2
122,122,0.5522198749678584,0.2040638947615692,0.2344373972280949,0.25966643175945503,0.28320413436692504,0.30392295043457834,0.2264505520319474,0.2471928588207658,0.2663143058491896,0.28672774254169603,0.20263096077049567,0.05400000000000005,[],12,2,0.5999999046325684,0.8000001907348633,8,(((..((..(((....)))....)).))).,163227130601.91998,3
123,123,0.5014925343649728,0.3273868751480692,0.3650556740108979,0.3933665008291874,0.4187633262260128,0.4399905235726132,0.35247571665482114,0.3783226723525231,0.4000236910684672,0.4208481402511253,0.3238805970149254,0.06200000000000005,[][],9,4,0.0,0.2999999523162842,6,.((........))....((((...))))..,1154709210415.432,2
124,124,0.3927312739488837,0.27180616740088104,0.3076358296622614,0.3368820362212433,0.3594468918257465,0.3812530592266275,0.29140969162995595,0.3169603524229075,0.3399167890357317,0.3605482134116496,0.26544297601566325,0.09199999999999996,[][],11,4,0.10000014305114746,0.4000000953674317,7,(((((...))).))..((....))......,84025090077.68001,3
125,125,0.44120877911592576,0.1551892551892552,0.17927350427350427,0.19685592185592185,0.21587301587301588,0.2320512820512821,0.1666056166056166,0.18434065934065932,0.19975579975579974,0.21706349206349207,0.14697802197802198,0.272,[],14,2,1.2999999523162842,0.9999999403953552,10,.((((.((((.((...)).))...)))))),10231377329.264,4
126,126,0.3901531733654,0.2592754680282033,0.2894480914174569,0.3189885728178945,0.3422562606370046,0.3654996353026987,0.2728422076343301,0.29550206661804035,0.3214442013129103,0.3430585946997325,0.2487964989059081,0.08599999999999998,[],10,2,0.20000004768371585,0.5000001192092896,7,((((.(((...........)))))...)).,27139512526.364002,3
127,127,0.6397894768338455,0.2659649122807017,0.304093567251462,0.3352748538011696,0.3670409356725146,0.3949473684210527,0.3026432748538012,0.3277426900584796,0.3512748538011696,0.3755555555555555,0.2749707602339181,0.05000000000000005,[],9,2,0.19999998807907104,0.6999998092651367,6,...(((..(((.....))).....)))...,4689852776355.7,2
128,128,0.21246943693872186,0.19032871502309154,0.22173322466721,0.23865797337679975,0.25441456126052703,0.2679706601466993,0.19176854115729425,0.22173322466721,0.23865797337679975,0.25441456126052703,0.15906003803314314,0.18200000000000005,[],13,2,0.7999999523162842,0.5,10,.((((((((((....))).))..)))..)),423338861.87799996,4
129,129,0.4285393269879095,0.2718352059925094,0.30774032459425715,0.33632958801498125,0.3613732833957553,0.384019975031211,0.2914856429463171,0.3158052434456929,0.34034956304619224,0.3628214731585518,0.2655181023720349,0.11,[][],10,4,0.10000014305114746,0.4000000953674317,7,((....))........(((.((...))))),52390367467.36,3
130,130,0.4689956476594683,0.1987142163998059,0.2227316836487142,0.2423095584667637,0.2621057738961669,0.2780688985929161,0.21305191654536632,0.23131974769529354,0.2472343522561863,0.2650169820475497,0.19597282872392044,0.08399999999999996,[],9,2,0.7000002861022949,0.2999999523162842,11,(((((((((((...)))....))))).))),123627506799.78401,3
131,131,0.5282157667877763,0.2147763946519133,0.25147533425541724,0.28766712770862146,0.316159520516367,0.3450668510834486,0.2451129552789304,0.2695020746887967,0.2972106961733518,0.3208621484555095,0.22072383586906408,0.03600000000000003,[],12,2,0.4000000953674317,1.0,6,((....((.((.........)).))..)).,274150910849.88,3
132,132,0.3539006955410854,0.14066193853427894,0.16206987128972944,0.17966903073286053,0.19705805095876014,0.21843971631205675,0.14814814814814814,0.1647754137115839,0.1810086682427108,0.19763593380614655,0.1317572892040977,0.15400000000000005,[][],15,4,1.3999998569488523,1.3999998569488523,9,((..((...)).)).(((.((...))))).,76054286.664,4
133,133,0.348791206750896,0.20400488400488398,0.23101343101343105,0.2622954822954823,0.2895970695970696,0.3185836385836386,0.2166056166056166,0.2373137973137973,0.26442002442002444,0.29064713064713066,0.19365079365079368,0.08999999999999997,[],11,2,0.5999999046325684,1.0,7,((.....(((((.....))..)))..))..,2104302434.78,3
134,134,0.4636591356947906,0.19395711500974655,0.22007797270955165,0.23817878028404346,0.2558618769145085,0.2701197438039543,0.2096351991088833,0.22882205513784465,0.24338624338624334,0.2581732108047898,0.18618769145084932,0.202,[],14,2,0.7999999523162842,0.5,10,.(((((((..(((....))).)).))).)),31618912903.452003,4
